ID	citation	title	year	source	doi	link
280675			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 28		
280893			1927	J. Elisha Mitchell scient. Soc. 42: 216		
281120			1930	Acta Horti Bot. Univ. Latv. 4: 234 ('1929')		
281150			1926	J. Elisha Mitchell scient. Soc. 42: 140		
281151			1927	J. Elisha Mitchell scient. Soc. 42(3-4): 214		
281152			1926	J. Elisha Mitchell scient. Soc. 42: 141		
281153			1927	J. Elisha Mitchell scient. Soc. 42: 213		
281154			1923	Saprolegniaceae with notes on other water molds: 85		
281194			1925	Ann. appl. Biol. 12(2): 121		
281378			1923	Notul. syst. Inst. cryptog. Horti bot. petropol. 2: 35		
281382			1939	J. Elisha Mitchell scient. Soc. 55: 171		
281412			1929	J. Dept. Agric. Porto Rico 13(1): 19		
281557			1935	Mycologia 27(2): 160		
281697			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 330		
281941			1936	Ber. dt. bot. Ges. 54: 550		
282041			1930	Path. Agr. Plant.: 721		
282229			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 26		
282367			1936	Bot. J. Linn. Soc. 50: 461		
282474			1945	Ber. schweiz. bot. Ges. 55: 153		
282496			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 56		
282552			1952	in Sefeeulla, Sci. Cult. 18: 282		
282726			1953	Veröff. Inst. Meeresf. Bremerhaven 2(2): 220		
282805			1959	Op. bot. Soc. bot. Lund 3(1): 145		
282843			1954	Journal of the Marine Biological Association of the United Kingdom 33(3): 731		
283223			1968	Sydowia 20(1-6): 269 ('1966')		
283224			1951	Buletin ştiinţ. Acad. Repub. pop. rom., Ser. Sect. ştiinţ. biol. geol. geog. 3(3): 388		
283227			1962	Arch. Mikrobiol. 41(2): 198		
283241			1965	Sydowia 18(1-6): 33 ('1964')		
283598			1927	List of Japanese Fungi hitherto unknown, 3rd Edn: 257		
283626			1976	Trans. Mycol. Soc. Japan 17(3-4): 241		
283627			1958	Trans. Br. mycol. Soc. 41(2): 200		
283628			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 84		
283857			1942	Proc. Indian natn Sci. Acad., Part B. Biol. Sci. 15: 211		
283859			1948	Mycologia 40(3): 336		
283861			1948	J. Elisha Mitchell scient. Soc. 64: 261		
283862			1942	J. Elisha Mitchell scient. Soc. 58: 27		
283864			1941	Mycologia 33(3): 274		
283865			1949	Mycologia 41(3): 339		
284175			1943	Am. J. Bot. 30: 637		
284176			1943	Am. J. Bot. 30: 641		
284177			1943	Am. J. Bot. 30: 641		
284191			1941	Mycologia 33(2): 227		
284193			1941	Mycologia 33(2): 231		
285959			1943	J. Indian bot. Soc. 22: 135		
286097			1948	J. Elisha Mitchell scient. Soc. 64: 263		
286255			1949	Mycologia 41(1): 33		
286735			1946	Bull. Torrey bot. Club 73: 15		
286840			1942	Proc. Indian Acad. Sci., Sect. B 15(4): 227		
286856			1940	J. Wash. Acad. Sci. 30: 246		
287396			1944	Am. J. Bot. 31: 50		
287486			1945	Lloydia 7(4): 330 ('1944')		
287487			1947	Mycologia 39(2): 225		
287488			1945	Lloydia 7(4): 328 ('1944')		
287489			1943	Mycologia 35(1): 11		
287490			1945	Lloydia 7(4): 329 ('1944')		
287492			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 80		
288831			1948	J. Elisha Mitchell scient. Soc. 64: 133		
288874			1941	Bull. Torrey bot. Club 68: 62		
288875			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 51		
288876			1942	Am. J. Bot. 29(8): 610		
288877			1942	Am. J. Bot. 29(8): 610		
288878			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 47		
288879			1949	Mycologia 41(3): 271		
288880			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 47		
288882			1942	Am. J. Bot. 29: 24		
289157			1946	Lloydia 9: 144		
289158			1949	Revue de Pathologe Végetale et d'Entom. Agric. de France 28: 42		
289159			1945	Ber. schweiz. bot. Ges. 55: 152		
289160			1944	Agron. lusit. 6: 305		
289161			1947	Ber. schweiz. bot. Ges. 57: 250		
289162			1949	Revue de Pathologe Végetale et d'Entom. Agric. de France 28: 37		
289163			1949	Ber. schweiz. bot. Ges. 59: 278		
289164			1938	Scientific Monogr. Council Agric. Res. India 12: 8		
289165			1944	Mitt. naturf. Ges. Bern: 48		
289166			1941	Annls mycol. 39(2/3): 204		
289167			1946	Lloydia 9: 145		
289168			1945	Palest. J. Bot., Jerusalem Series 3: 157		
289169			1944	Agron. lusit. 6: 307		
289170			1945	Palest. J. Bot., Jerusalem Series 3: 154		
289172			1947	Ber. schweiz. bot. Ges. 57: 255		
289173			1945	Palest. J. Bot., Jerusalem Series 3: 160		
289230			1943	Aquatic Phycomycetes exclusive of the Saprolegniaceae and Pythium: 634		
289332			1944	Am. J. Bot. 31: 51		
289688			1940	Journal of hort. Sci. 18: 2		
289689			1949	Indian Phytopath. 1(1): 24 ('1948')		
289690			1949	Phytopathology 39: 485		
289691			1942	Mycologia 34(1): 97		
289692			1940	Ann. phytopath. Soc. Japan 10: 138		
289693			1947	Mycologia 39(2): 220		
289694			1940	Trans. Bot. Soc. Edinb., 150th anniversary supplement 33(1): 65		
289715			1941	Bull. Soc. Hist. nat. Afr. N. 31(9): 173		
289716			1943	Ann. Bot., Lond., n.s. 7: 353		
289717			1940	Sinensia, Shanghai 2(5-6): 440		
289718			1949	Mycologia 41(3): 334		
289722			1979	Indian J. Mycol. Plant Path. 8(2): 231 ('1978')		
289723			1941	Bull. Sect. scient. Acad. roum. 24: 65		
289982			1942	Am. Midl. Nat. 28: 746		
290075			1944	Bragantia 3: 224		
290357			1942	Proc. Indian natn Sci. Acad., Part B. Biol. Sci. 15: 212		
290358			1925	J. Elisha Mitchell scient. Soc. 41: 157		
290361			1948	Proc. Indian Acad. Sci., Pl. Sci. 27(6): 172		
290362			1941	Phytopathology 31: 505		
290363			1949	Mycologia 41(2): 171		
290364			1943	Phytopathology 33: 286		
290365			1944	Trans. Br. mycol. Soc. 27(1-2): 60		
290431			1943	Am. J. Bot. 30: 642		
290461			1944	Am. J. Bot. 31(7): 396		
290462			1945	Bull. Torrey bot. Club 72: 47		
291002			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 66		
291365			1942	Symb. bot. upsal. 5: 10		
292081			1956	The genus Achlya: morphology and taxonomy: 85		
292083			1956	The genus Achlya: morphology and taxonomy: 64		
292084			1954	Mycologia 46: 647		
292085			1950	Mycologia 42(3): 393		
292086			1958	Mycologia 50(3): 403		
292087			1950	Mycologia 41(6): 678 ('1949')		
292088			1950	Mycologia 42(5): 658		
292089			1950	Arch. Mikrobiol. 14(4): 597		
292352			1955	in Biga, Sydowia 9(1-6): 349		
292353			1955	in Biga, Sydowia 9(1-6): 355		
292354			1955	in Biga, Sydowia 9(1-6): 354		
292355			1955	Sydowia 9(1-6): 347		
292356			1955	Sydowia 9(1-6): 559		
292357			1955	Sydowia 9(1-6): 347		
292358			1955	Trans. Roy. Soc. N.Z. 82: 992		
292359			1955	J. Indian bot. Soc. 34: 156		
292360			1955	Trans. Roy. Soc. N.Z. 82(5): 991		
292361			1955	Sydowia 9(1-6): 353		
292540			1951	Trans. Br. mycol. Soc. 33(3-4): 343 ('1950')		
292592			1950	Curr. Sci. 2: 136 ('1949')		
292593			1954	Trans. Br. mycol. Soc. 37(1): 22		
292594			1956	Virg. J. Sci. 7(3): 171		
292595			1949	Trans. Br. mycol. Soc. 32(2): 166		
292633			1893	Trans. Am. phil. Soc., New Series 17: 134 ('1892')		
292634			1952	J. Jap. Bot. 27: 181		
293549			1958	Mycologia 50(1): 75		
293632			1952	Am. J. Bot. 39: 418		
293854			1957	Sydowia 10(1-6): 131 ('1956')		
293859			1956	J. Elisha Mitchell scient. Soc. 72(1): 130		
293860			1958	Mycologia 50(3): 405		
293861			1956	J. Elisha Mitchell scient. Soc. 72(1): 133		
293862			1950	Mycologia 42(2): 244		
293958			1953	Veröff. Inst. Meeresf. Bremerhaven 2(2): 232		
294895			1955	Feddes Repert. Spec. Nov. Regni Veg. 58: 215		
294896			1955	Feddes Repert. Spec. Nov. Regni Veg. 58: 217		
294897			1955	Reprium nov. Spec. Regni veg. 58: 214		
294898			1955	Feddes Repert. Spec. Nov. Regni Veg. 58: 214		
294899			1955	Feddes Repert. Spec. Nov. Regni Veg. 58: 213		
294900			1955	Reprium nov. Spec. Regni veg. 58: 215		
294901			1955	Reprium nov. Spec. Regni veg. 58: 212		
294902			1955	Feddes Repert. Spec. Nov. Regni Veg. 58: 213		
294904			1955	Feddes Repert. Spec. Nov. Regni Veg. 58: 217		
296364			1954	Proc. Linn. Soc. N.S.W. 79(3-4): 97		
296366			1950	Proc. Indian Acad. Sci., Pl. Sci. 32: 97		
296613			1957	in Rao, Salam & Thirmulalachar, Mycologia 48(6): 863 ('1956')		
297088			1952	Öst. bot. Z. 99: 200		
297089			1955	Revue Mycol., Paris 20: 238		
297090			1955	Revue Mycol., Paris 20: 238		
298090			1958	Mycologia 50(1): 75		
299114			1959	Fl. ČSR, Oomycet. 1: 197		
299115			1959	Fl. ČSR, Oomycet. 1: 201		
299117			1959	Fl. ČSR, Oomycet. 1: 205		
299127			1953	Bull. natn. Sci. Mus., Tokyo, N.S. 33: 57		
299203			1957	J. gen. Microbiol. 17: 369		
299350			1958	Biol. Bull., Wood's Hole 114: 205		
299351			1950	J. Wash. Acad. Sci. 40: 54		
299352			1949	Ann. Bot., Lond., n.s. 13: 442		
299353			1956	Classific. of Lower Organisms: 82		
299538			1954	Journal of the Marine Biological Association of the United Kingdom 33(3): 622		
299539			1952	J. Elisha Mitchell scient. Soc. 68: 110		
299540			1955	Nagaoa 5: 4		
301226			1951	Am. J. Bot. 38: 74		
301680			1959	Fl. ČSR, Oomycet. 1: 413		
301976			1952	Öst. bot. Z. 99: 209		
301977			1955	Revue Mycol., Paris 20: 243		
301978			1959	Fl. ČSR, Oomycet. 1: 377		
301979			1955	J. Elisha Mitchell scient. Soc. 71: 60		
302504			1956	Arch. Freunde NatGesch. Mecklenb. 2: 347 ('1955-56')		
302505			1943	Trans. Sapporo nat. Hist. Soc. 17: 163		
302506			1950	Centr. Asian Univ. Stud., N.S. 14(no. 5): 4		
302507			1956	Arch. Freunde NatGesch. Mecklenb. 2: 355 ('1955-56')		
302508			1957	Can. J. Bot. 35: 197		
302510			1959	Op. bot. 3(1): 105		
302511			1959	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 12: 153		
302512			1952	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 8: 89		
302513			1946	Revta Fac. Agron. Vet. Univ. nac. La Plata, Ser. 2 26: 29		
302518			1945	Bull. Soc. Hist. nat. Afr. N. 36(3): 40		
302519			1955	in Săvulescu, Herb. mycol. Rom. 31: no. 1502		
302520			1951	Mycologia 43(4): 445		
302524			1956	Arch. Freunde NatGesch. Mecklenb. 2: 350 ('1955-56')		
302525			1956	Acta Regiae Sci. Gothoburgensis, ser. IV 9: 127		
302527			1952	Ber. schweiz. bot. Ges. 62: 481		
302528			1951	Bull. trimest. Soc. mycol. Fr. 67: 116		
302529			1953	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 9: 115		
302530			1959	Op. bot. 3(1): 92		
302533			1958	Indian Phytopath. 11: 191		
302534			1943	Trans. Sapporo nat. Hist. Soc. 17: 163		
302535			1951	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 7: 123		
302536			1943	Trans. Sapporo nat. Hist. Soc. 17: 162		
302537			1951	Mycologia 43(4): 448		
302538			1953	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 9: 116		
302539			1950	Bull. trimest. Soc. mycol. Fr. 66: 64		
302540			1959	Op. bot. 3(1): 151		
302541			1951	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 7: 122		
302542			1957	Acta phytopath. sin. 3: 154		
302543			1957	Naturgeschichte und Beschreibung der deutschen Forstcryptogamen 9: 141		
302544			1958	Mém. Soc. Sci. Nat. Neuchâtel 9(1): 34		
302545			1951	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 7: 121		
302547			1951	Mycologia 43(4): 450		
302549			1959	Op. bot. Soc. bot. Lund 3: 45		
302550			1959	Op. bot. 3(1): 19		
302552			1952	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 8: 87		
302553			1953	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 9: 116		
302554			1943	Trans. Sapporo nat. Hist. Soc. 17: 162		
302555			1959	Op. bot. 3(1): 136		
302556			1956	Arch. Freunde NatGesch. Mecklenb. 2: 352 ('1955-56')		
302615			1951	Mycopath. Mycol. appl. 6: 75		
303619			1953	Curr. Sci. 22(5): 150		
303620			1957	Phytopathology 47: 100		
303623			1952	Trans. Br. mycol. Soc. 35(3): 233		
303624			1958	Phytopathology 48: 207		
303625			1957	Queensland J. agric. Anim. Sci. 14: 141		
303769			1958	Rev. gén. Bot. 65: 649		
303770			1954	Revue Mycol., Paris 19(Suppl. Colon. 2): 50		
303771			1954	Česká Mykol. 8(4): 177		
303772			1951	Mycologia 43(4): 452		
303773			1954	Revue Mycol., Paris 19(Suppl. Colon. 2): 52		
303774			1954	Preslia 26: 126		
303775			1943	Trans. Sapporo nat. Hist. Soc. 17: 161		
303776			1954	Preslia 26: 132		
303777			1954	Revue Mycol., Paris 19(Suppl. Colon. 2): 54		
303778			1951	Mycologia 43(4): 447		
303779			1943	Trans. Sapporo nat. Hist. Soc. 17: 161		
303780			1959	Bull. trimest. Soc. mycol. Fr. 75: 33		
303781			1943	Trans. Sapporo nat. Hist. Soc. 17: 162		
303782			1948	Fungi Exsiccati Suecici 35-36: 34		
303783			1954	Preslia 26: 133		
303825			1953	Bull. Torrey bot. Club 80: 386		
303826			1953	Bull. Torrey bot. Club 80: 393		
304426			1959	Fl. ČSR, Oomycet. 1: 379		
304427			1959	Fl. ČSR, Oomycet. 1: 378		
304428			1959	Fl. ČSR, Oomycet. 1: 378		
304429			1959	Fl. ČSR, Oomycet. 1: 379		
304915			1955	Nagaoa 5: 8		
304917			1950	Bull. Torrey bot. Club 77: 255		
304918			1944	J. Jap. Bot. 20: 55		
304919			1954	Ann. phytopath. Soc. Japan 18: 117		
304920			1955	Ceská Parasitol. 2: 15		
304921			1944	J. Jap. Bot. 20: 59		
304922			1944	J. Jap. Bot. 20: 58		
304923			1955	Trans. Br. mycol. Soc. 38(1): 31		
304924			1954	Ann. phytopath. Soc. Japan 18: 115		
305342			1959	Fl. ČSR, Oomycet. 1: 346, 455		
305488			1950	Arch. Mikrobiol. 14: 596		
305489			1955	J. Indian bot. Soc. 34: 144		
305575			1955	Can. J. Bot. 33: 352		
305576			1953	Bull. Torrey bot. Club 80: 299		
305578			1952	Phytopathology 42: 598		
305579			1949	Indian Phytopath. 2(1): 49		
305580			1949	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 6: 79		
305732			2004	in Brasier, Kirk, Delcan, Cooke, Jung & Man in't Veld, Mycol. Res. 108(10): 1174		
305803			2005	Mycol. Res. 109(8): 855	10.1017/S0953756205003357	
305973			1955	Mycologia 47(5): 641		
306006			1951	J. Elisha Mitchell scient. Soc. 67: 108		
306814			1953	Bull. natn. Sci. Mus., Tokyo 33: 60		
307828			1956	J. Elisha Mitchell scient. Soc. 72: 348		
308094			1976	Bot. Bull. Acad. sin., Taipei 17: 47		
308095			1972	J. Univ. Poona, Sci. Techn. 42: 79		
308456			1977	Boln Soc. argent. Bot. 18(1-2): 152		
308457			1970	Flora Polska. Grzyby (Mycota). 4. Glonowce (Phycomycetes), Wroslikowe (Peronosporales) (Warszawa): 46		
308458			1933	Estudios Botanicos Region Uruguaya, III Florula Uruguayensis Plantae Avasculares (Montevideo): 30		
308459			1891	Revis. gen. pl. (Leipzig) 2: 658		
308522			1972	Nova Hedwigia 21(3-4): 382 ('1971')		
308703			1977	Nova Hedwigia 28(2-3): 217		
308807			1971	Trans. Br. mycol. Soc. 57(3): 422		
308808			1977	Mycopathologia 61(3): 171		
308809			1974	Mycologia 65(6): 1317 ('1973')		
308811			1979	Mykosen 22(1): 27		
308812			1974	Mikol. Fitopatol. 8(4): 369		
308813			1975	Mycologia 67(5): 923		
308838			1972	Arch. Mikrobiol. 81(1): 46		
309363			1977	Am. J. Bot., Suppl. 64(6): 767		
309937			1974	Nov. sist. Niz. Rast. 11: 245		
309938			1970	Flora Polska, Grzyby (Mycota), IV, Glonowee (Phycomycetes) Wroglikowe (Peronosporales) (Warsaw): 82		
309939			1979	Trans. Br. mycol. Soc. 72(3): 514		
309951			1977	Mycologia 69(2): 289		
311111			2001	Bot. J. Linn. Soc. 136(3): 329-338		
311152			2001	Bot. J. Linn. Soc. 136(3): 329-338		
313011			1978	Curr. Sci. 47(5): 171		
313475			2001	Straminipilous Fungi (Dordrecht): 284		
313476			2001	Straminipilous Fungi (Dordrecht): 284		
313528			1973	Mycologia 65(1): 229		
313529			1971	Mycologia 63(4): 878		
313530			1971	Mycologia 63(4): 878		
313610			1977	J. Invert. Path. 30(3): 420		
314694			1977	Bull. mar. Sci. Gulf Caribb. 27(2): 189		
314695			1974	Can. J. Bot. 51(12): 2451 ('1973')		
314922			1973	Can. J. Bot. 51(7): 1322		
316009			1903	Bot. Mag., Tokyo 17(no. 202): 306		
316010			1942	Agric. Mag., Formosa 38(5): 355		
316011			1942	Agric. Mag., Formosa 38(5): 355		
316012			1942	Agric. Mag., Formosa 38(5): 355		
316013			1942	Agric. Mag., Formosa 38(5): 355		
316171			1966	J. Invert. Path. 8: 544		
316174			1975	Mycetozoans (New York): 227		
316175			1974	Trans. Am. microsc. Soc. 93(1): 53		
316176			1974	Trans. Am. microsc. Soc. 93(1): 62		
316177			1929	Arch. Protistenk. 67: 120 and figs. 1-10		
316178			1974	Mycologia 66(4): 700		
316180			1974	Trans. Am. microsc. Soc. 93(3): 345		
316181			1973	Arch. Mikrobiol. 90(1): 4		
316287			1972	Veröff. Inst. Meeresf. Bremerhaven 13(2): 235		
316288			1976	Antonie van Leeuwenhoek 42(1-2): 134		
316289			1973	Acta Mycologica, Warszawa 9(1): 107		
316290			1979	Trans. Mycol. Soc. Japan 20(2): 117		
316590			1971	Trans. Br. mycol. Soc. 57(3): 422		
318442			1976	Can. J. Bot. 22(5): 760		
318443			1976	Can. J. Microbiol. 22(5): 755		
318444			1975	Can. J. Bot. 53(13): 1306		
318445			1973	Hydrobiologia 42(4): 449		
318446			1976	Can. J. Bot. 54(1-2): 2		
318447			1976	Antonie van Leeuwenhoek 42(1-2): 132		
318448			1976	Can. J. Microbiol. 22(5): 752		
318449			1977	Can. J. Bot. 55(7): 822		
318571			1972	Acta Mycologica, Warszawa 7(2): 256 ('1971')		
318946			1972	Arch. Mikrobiol. 82(4): 354		
318947			1968	Syesis 1: 81		
318948			1975	Curr. Sci. 44(17): 642		
319370			1976	Biol. Zh. Armenii 29(4): 86		
319371			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 128		
319372			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 127		
319373			1978	Mycologia 70(3): 595		
319375			1978	Mycologia 70(3): 596		
319377			1978	Mycologia 70(3): 596		
319378			1978	Mycologia 70(3): 597		
319379			1978	Mycologia 70(3): 597		
319380			1979	Acta phytopath. sin. 9(no. 2): 127		
319381			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 135		
319382			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 156		
319383			1975	Botanique, Nagpur 6(2-3): 111		
319384			1977	in Vasyagina et al., Flora Sporovykh Rasteniĭ Kazakhstana [Cryptogamic Flora of Kazakhstan], 10, Phycomycetes & Myxomycetes (Alma-Ata): 257		
319385			1978	Ann. phytopath. Soc. Japan 44(4): 524		
319386			1973	Mycopath. Mycol. appl. 49(2-3): 155		
319387			1934	Bull. Fac. Sti. Cerndufi 7: 100 ('1933')		
319388			1970	Nov. sist. Niz. Rast. 7: 258		
319389			1970	in Sandu-Ville et al., Lucr. ştiinţ., Inst. agron. Iaşi, Ser. 1, 1970: 331		
319390			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 308		
319391			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 151		
319392			1970	Nov. sist. Niz. Rast. 7: 252		
319393			1968	Mikoflora Armyanskol SSR, 1. Peronosporovye Griby [Mycoflora of the Armenian SSR, 1. Peronosporales] (Erevan): 225 ('1967')		
319394			1976	Biol. Zh. Armenii 29(4): 88		
319395			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 249		
319396			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 243		
319397			1977	in Vasyagina et al., Flora Sporovykh Rasteniĭ Kazakhstana [Cryptogamic Flora of Kazakhstan], 10, Phycomycetes & Myxomycetes (Alma-Ata): 262		
319398			1974	Nov. sist. Niz. Rast. 11: 242		
319399			1969	Acta Mycologica, Warszawa 5: 14		
319400			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 316		
319401			1977	Karstenia 17(1): 4		
319402			1968	Mikoflora Armyanskol SSR, 1. Peronosporovye Griby [Mycoflora of the Armenian SSR, 1. Peronosporales] (Erevan): 226 ('1967')		
319403			1977	in Vasyagina et al., Flora Sporovykh Rasteniĭ Kazakhstana [Cryptogamic Flora of Kazakhstan], 10, Phycomycetes & Myxomycetes (Alma-Ata): 288		
319404			1968	Mikoflora Armyanskol SSR, 1. Peronosporovye Griby [Mycoflora of the Armenian SSR, 1. Peronosporales] (Erevan): 225 ('1967')		
319405			1977	in Vasyagina et al., Flora Sporovykh Rasteniĭ Kazakhstana [Cryptogamic Flora of Kazakhstan], 10, Phycomycetes & Myxomycetes (Alma-Ata): 280		
320472			1975	Can. J. Bot. 53(24): 2913		
320473			1978	Mycologia 70(1): 174		
320475			1975	Can. J. Bot. 53(24): 2913		
320479			1971	Mitt. biol. BundAnst. Ld- u. Forstw. 140: 63		
320480			1974	Trans. Br. mycol. Soc. 63(2): 420		
320481			1979	Mycologia 71(4): 841		
320484			1976	Trans. Mycol. Soc. Japan 17(3-4): 238		
320485			1975	Can. J. Bot. 53(24): 2916		
320488			1975	Can. J. Bot. 53(24): 2917		
320585			1930	Ohio J. Sci. 30(4): 296		
320586			1930	Arb. biol. BundAnst. Land-u. Forstw. 18(1): 52		
320587			1926	Bot. Gaz. 81: 446		
320588			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 117		
320589			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 87		
